customer_id,customer_name,phone_number,vendor_name,item_id,item,item_img_url,rating,section,section_number,distance,rnk
333,Jasmine Moore,885.919.8003x225,Streats of Detroit,192,Cheese Cups,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/51_Cheese_Cups.jpg?raw=true,0.08154527,223,244,21,1
334,Shannon Sims,001-727-305-3373x01561,Streats of Detroit,131,Value Meal,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/11_hotdog.jpg?raw=true,0.09478595,124,119,5,1
335,Amy Rodriguez MD,001-589-595-0196x4509,Streats of Detroit,231,Nacho Grande,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/32_Nacho_Grande.png?raw=true,0.12045308,244,256,12,1
336,Victor Hill,(628)407-7837,Streats of Detroit,231,Nacho Grande,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/32_Nacho_Grande.png?raw=true,0.17677283,244,282,38,1
337,Christina Sellers,(362)605-7757,Streats of Detroit,142,Value Meal,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/11_hotdog.jpg?raw=true,0.09044967,126,167,41,1
337,Christina Sellers,(362)605-7757,Sonny's Hamburgers,327,Bottomless Souvenir Soda,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/25_color_juice.jpg?raw=true,0.09381869,208,167,41,1
338,Angela Baxter,+1-683-953-1004,Streats of Detroit,170,Cheese Cups,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/51_Cheese_Cups.jpg?raw=true,0.13150774,137,145,8,1
339,Scott Williams,(615)770-5128x6973,Streats of Detroit,170,Cheese Cups,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/51_Cheese_Cups.jpg?raw=true,0.11302468,137,134,3,1
340,Jamie Chan,(984)842-0459x10164,Streats of Detroit,231,Nacho Grande,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/32_Nacho_Grande.png?raw=true,0.08929701,244,284,40,1
341,Kelly Bryant,616-324-0428x298,Streats of Detroit,231,Nacho Grande,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/32_Nacho_Grande.png?raw=true,0.098093934,244,277,33,1
342,Eric Conner,789.586.7710,South East Pub,346,Craft Beer,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/26_cluft_beer.jpg?raw=true,0.10715415,214,243,29,1
342,Eric Conner,789.586.7710,South East Pub,341,Premium Cocktail,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/25_color_juice.jpg?raw=true,0.15264867,214,243,29,1
343,James Soto,408.411.3465x0409,Streats of Detroit,179,Pretzel,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/37_Pretzels.jpg?raw=true,0.12463226,217,212,5,1
344,Gabrielle Burch,(564)639-7486x86151,Streats of Detroit,231,Nacho Grande,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/32_Nacho_Grande.png?raw=true,0.15140581,244,321,77,1
345,Tracy Jordan,227.354.9454x5362,Streats of Detroit,198,Nacho Grande,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/32_Nacho_Grande.png?raw=true,0.16306859,227,247,20,1
346,Andrew Lang,+1-726-715-1825x93352,Novella's Pizza,320,Bottled Water,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/52_Bottled_Water.jpg?raw=true,0.22232749,212,220,8,1
346,Andrew Lang,+1-726-715-1825x93352,Novella's Pizza,314,Pepperoni Pizza,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/36_Sausage_Peppers_Pizza.jpeg?raw=true,0.2276736,212,220,8,1
347,Ana Martinez,627.520.1643x978,Novella's Pizza,320,Bottled Water,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/52_Bottled_Water.jpg?raw=true,0.13970618,212,207,5,1
347,Ana Martinez,627.520.1643x978,Novella's Pizza,314,Pepperoni Pizza,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/36_Sausage_Peppers_Pizza.jpeg?raw=true,0.14209488,212,207,5,1
348,Regina Jimenez,718.731.8303x24387,Downtown Counter,40,Hot Dog,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/11_hotdog.jpg?raw=true,0.09606089,139,142,3,1
349,Ashley Duncan,001-748-788-4338,Streats of Detroit,143,Nacho Grande,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/32_Nacho_Grande.png?raw=true,0.20223264,126,129,3,1
350,Mr. Roger Sullivan,694.321.9692,Streats of Detroit,192,Cheese Cups,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/51_Cheese_Cups.jpg?raw=true,0.059179273,223,226,3,1
351,Jasmine Mclean,306.993.9913,Streats of Detroit,192,Cheese Cups,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/51_Cheese_Cups.jpg?raw=true,0.17532256,223,312,89,1
352,Jeremy James,225-616-3479x03039,Streats of Detroit,192,Cheese Cups,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/51_Cheese_Cups.jpg?raw=true,0.13221338,223,227,4,1
353,Sean Ibarra,331.201.3391,Streats of Detroit,231,Nacho Grande,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/32_Nacho_Grande.png?raw=true,0.10087008,244,242,2,1
354,Rachel Davis,830-922-0103x9705,Streats of Detroit,231,Nacho Grande,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/32_Nacho_Grande.png?raw=true,0.072942995,244,294,50,1
355,Gregg King,3958890127,Novella's Pizza,314,Pepperoni Pizza,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/36_Sausage_Peppers_Pizza.jpeg?raw=true,0.16343676,212,186,26,1
356,Heather Lopez,001-926-564-4321x471,Streats of Detroit,167,Popcorn,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/44_Popcorn.jpg?raw=true,0.1058027,137,169,32,1
356,Heather Lopez,001-926-564-4321x471,Streats of Detroit,170,Cheese Cups,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/51_Cheese_Cups.jpg?raw=true,0.124698244,137,169,32,1
357,Yolanda Mitchell,001-616-945-4721x6348,Turf Tavern,288,Domestic Beer,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/27_druft_beer.jpg?raw=true,0.13260399,236,327,91,1
358,Dawn Taylor,257.879.2022x266,Streats of Detroit,231,Nacho Grande,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/32_Nacho_Grande.png?raw=true,0.16872658,244,290,46,1
359,Benjamin Greene,(590)880-9826,Streats of Detroit,167,Popcorn,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/44_Popcorn.jpg?raw=true,0.06977823,137,142,5,1
359,Benjamin Greene,(590)880-9826,Streats of Detroit,170,Cheese Cups,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/51_Cheese_Cups.jpg?raw=true,0.08802042,137,142,5,1
360,Jason James,421.459.2947x0138,Turf Tavern,286,Bottled Water,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/52_Bottled_Water.jpg?raw=true,0.13417298,132,133,1,1
361,Laura Gonzalez,(756)866-3124,Hungry Howie's,77,Cheese Pizza,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/05_pizza.jpg?raw=true,0.1634732,226,225,1,1
362,Ronald Taylor,510.203.6641,Streats of Detroit,124,Pretzel,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/37_Pretzels.jpg?raw=true,0.20295182,120,121,1,1
363,James Ortiz,221-275-4866x54817,Streats of Detroit,179,Pretzel,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/37_Pretzels.jpg?raw=true,0.1941573,217,190,27,1
364,Brian Wise,001-478-693-7342x3975,Streats of Detroit,167,Popcorn,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/44_Popcorn.jpg?raw=true,0.1277475,137,144,7,1
365,Jessica Walsh,(755)810-5091x65877,Streats of Detroit,231,Nacho Grande,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/32_Nacho_Grande.png?raw=true,0.10633991,244,300,56,1
366,David Ball,573-621-2445x4332,Streats of Detroit,170,Cheese Cups,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/51_Cheese_Cups.jpg?raw=true,0.10408571,137,143,6,1
367,Samantha Peters,947.678.6108x8771,Streats of Detroit,204,Domestic Beer,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/27_druft_beer.jpg?raw=true,0.12823288,227,333,106,1
367,Samantha Peters,947.678.6108x8771,Streats of Detroit,198,Nacho Grande,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/32_Nacho_Grande.png?raw=true,0.1394908,227,333,106,1
368,Mark Carpenter,001-570-642-6283x00975,Downtown Counter,41,Bottomless Souvenir Popcorn,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/44_Popcorn.jpg?raw=true,0.08850239,139,160,21,1
369,Danielle Smith,5578823853,Streats of Detroit,190,Pretzel,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/37_Pretzels.jpg?raw=true,0.12533124,223,285,62,1
370,Vanessa Sanchez,+1-392-410-6387x023,Streats of Detroit,168,Pretzel,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/37_Pretzels.jpg?raw=true,0.08206517,137,138,1,1
371,Michael Hansen,923-951-3225x649,Streats of Detroit,170,Cheese Cups,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/51_Cheese_Cups.jpg?raw=true,0.11976489,137,159,22,1
372,Lisa Lucas,(398)282-4951x3191,Streats of Detroit,170,Cheese Cups,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/51_Cheese_Cups.jpg?raw=true,0.12688558,137,157,20,1
373,Tyler Burton,305.519.5864x4210,Streats of Detroit,142,Value Meal,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/11_hotdog.jpg?raw=true,0.08758361,126,147,21,1
373,Tyler Burton,305.519.5864x4210,Streats of Detroit,143,Nacho Grande,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/32_Nacho_Grande.png?raw=true,0.091389075,126,147,21,1
374,Brian Hart,001-245-329-7655x494,Downtown Counter,41,Bottomless Souvenir Popcorn,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/44_Popcorn.jpg?raw=true,0.09626975,139,158,19,1
375,Benjamin Welch,(970)624-1555,Big Boy,21,Grilled Chicken Breast Sandwich ,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/42_Sandwich.png?raw=true,0.08996576,230,333,103,1
375,Benjamin Welch,(970)624-1555,Big Boy,27,Domestic Beer,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/27_druft_beer.jpg?raw=true,0.09084402,230,333,103,1
376,Stacy Hernandez,337-273-3903x83558,Streats of Detroit,190,Pretzel,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/37_Pretzels.jpg?raw=true,0.18257871,223,228,5,1
377,Robin Hernandez,761-749-2791,Streats of Detroit,179,Pretzel,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/37_Pretzels.jpg?raw=true,0.14919122,217,187,30,1
378,Mr. Steven Sullivan,8667051158,South East Pub,338,Seltzer,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/30_Seltzer.jpg?raw=true,0.03291221,206,183,23,1
379,Michael Vazquez,+1-263-268-0195x729,Streats of Detroit,198,Nacho Grande,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/32_Nacho_Grande.png?raw=true,0.08606805,227,302,75,1
380,Daniel Yates,744.492.2514x76017,Downtown Counter,41,Bottomless Souvenir Popcorn,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/44_Popcorn.jpg?raw=true,0.12427033,139,134,5,1
381,Brian Bryant,(466)974-6940,Streats of Detroit,131,Value Meal,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/11_hotdog.jpg?raw=true,0.14470135,124,129,5,1
382,Lauren Green,(648)521-9466x31217,Hungry Howie's,70,Bottled Water,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/52_Bottled_Water.jpg?raw=true,0.21454841,123,118,5,1
383,Andrew Mcclure,(463)423-6004,Streats of Detroit,231,Nacho Grande,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/32_Nacho_Grande.png?raw=true,0.14780763,244,338,94,1
384,Charlene Soto,+1-394-663-1859,Streats of Detroit,168,Pretzel,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/37_Pretzels.jpg?raw=true,0.16749266,137,149,12,1
385,Jonathan Gray,537-340-3047,Streats of Detroit,231,Nacho Grande,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/32_Nacho_Grande.png?raw=true,0.038641695,244,256,12,1
386,Dr. Melissa Owens,001-493-489-2032,Streats of Detroit,231,Nacho Grande,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/32_Nacho_Grande.png?raw=true,0.22976658,244,336,92,1
387,Sean Riley,208.383.6137,Streats of Detroit,167,Popcorn,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/44_Popcorn.jpg?raw=true,0.1441951,137,171,34,1
387,Sean Riley,208.383.6137,Streats of Detroit,168,Pretzel,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/37_Pretzels.jpg?raw=true,0.13565241,137,171,34,1
388,Tyrone Martinez,001-379-605-7060x9825,Streats of Detroit,218,Gatorade,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/23_red_jouce.jpg?raw=true,0.10241851,238,343,105,1
389,James Hernandez,938.386.6966,Streats of Detroit,231,Nacho Grande,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/32_Nacho_Grande.png?raw=true,0.14540897,244,319,75,1
390,Ashley Berry,001-853-903-4476,Streats of Detroit,192,Cheese Cups,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/51_Cheese_Cups.jpg?raw=true,0.060417995,223,234,11,1
391,Wanda Lynch,(401)940-2380x448,Lefty's Cheesesteaks,88,Chicken Hoagie,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/40_Chicken_Hoagie.png?raw=true,0.21553099,103,111,8,1
392,Kelsey Watson,954-282-9105x66017,Downtown Counter,41,Bottomless Souvenir Popcorn,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/44_Popcorn.jpg?raw=true,0.08658194,139,138,1,1
393,Terri Kerr,(425)550-9087x4197,Streats of Detroit,231,Nacho Grande,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/32_Nacho_Grande.png?raw=true,0.10961858,244,278,34,1
394,Edward Maxwell,(420)835-3605x753,Streats of Detroit,231,Nacho Grande,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/32_Nacho_Grande.png?raw=true,0.065702505,244,283,39,1
395,William Quinn,785-551-0367x4861,Turf Tavern,286,Bottled Water,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/52_Bottled_Water.jpg?raw=true,0.12745234,132,128,4,1
396,Daniel Wood,(857)498-4153,Streats of Detroit,168,Pretzel,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/37_Pretzels.jpg?raw=true,0.16265681,137,177,40,1
397,James Williams,001-416-943-0483x34167,Lefty's Cheesesteaks,85,Lefty's Cheesteak,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/15_sandwiches.jpg?raw=true,0.2082634,103,107,4,1
398,Rachel Moreno,8728038938,Big Boy,21,Grilled Chicken Breast Sandwich ,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/42_Sandwich.png?raw=true,0.078324065,230,298,68,1
398,Rachel Moreno,8728038938,Big Boy,27,Domestic Beer,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/27_druft_beer.jpg?raw=true,0.08058718,230,298,68,1
399,Jacob Martinez,(310)327-8591x13037,Streats of Detroit,231,Nacho Grande,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/32_Nacho_Grande.png?raw=true,0.14691101,244,265,21,1
400,Jasmine Howard,(413)326-4845x16149,Streats of Detroit,231,Nacho Grande,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/32_Nacho_Grande.png?raw=true,0.12854587,244,302,58,1
401,John Martin,001-739-837-1146x6570,Streats of Detroit,231,Nacho Grande,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/32_Nacho_Grande.png?raw=true,0.17007275,244,326,82,1
402,Lisa Hughes,+1-226-410-5808x23974,Streats of Detroit,131,Value Meal,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/11_hotdog.jpg?raw=true,0.08704798,124,124,0,1
403,Patrick Poole,658-431-1191,Streats of Detroit,190,Pretzel,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/37_Pretzels.jpg?raw=true,0.09618542,223,344,121,1
404,Patricia Dillon,998.645.6819,Streats of Detroit,192,Cheese Cups,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/51_Cheese_Cups.jpg?raw=true,0.05701997,223,315,92,1
405,Kathy Wood,(963)600-3508,Streats of Detroit,143,Nacho Grande,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/32_Nacho_Grande.png?raw=true,0.08682794,126,127,1,1
